"Freq [GHz]","Phi [deg]","Theta [deg]","mag(rEX) [V]"
2.6,4,59.0000000000001,4.32187676862172
2.6,4,60.0000000000001,4.12394792946683
2.6,4,61.0000000000001,3.92376090899575
2.6,4,62.0000000000001,3.72281307536536
2.6,4,63.0000000000001,3.52247765495686
2.6,4,64.0000000000001,3.32398000815994
2.6,4,65.0000000000001,3.12838463883439
2.6,4,66.0000000000001,2.93659135885179
2.6,4,67.0000000000001,2.74933885057656
2.6,4,68.0000000000001,2.56721383252089
2.6,4,69.0000000000001,2.39066411256536
2.6,4,70.0000000000001,2.22001398201162
2.6,4,71.0000000000001,2.05548063394754
2.6,4,72.0000000000001,1.89719055319076
2.6,4,73.0000000000001,1.74519509725582
2.6,4,74.0000000000001,1.59948474753158
2.6,4,75.0000000000001,1.46000174197822
2.6,4,76.0000000000001,1.32665099640267
2.6,4,77.0000000000001,1.19930937877424
2.6,4,78.0000000000001,1.07783352528783
2.6,4,79.0000000000001,0.96206649162109
2.6,4,80.0000000000001,0.851843644436144
2.6,4,81.0000000000001,0.746998367770332
2.6,4,82.0000000000001,0.647368495319086
2.6,4,83.0000000000001,0.552805142017727
2.6,4,84.0000000000001,0.463187488822985
2.6,4,85.0000000000001,0.378452149606438
2.6,4,86.0000000000001,0.298661136498941
2.6,4,87.0000000000001,0.224186810607214
2.6,4,88.0000000000001,0.156325629052019
2.6,4,89.0000000000001,0.0998626233394412
2.6,4,90.0000000000001,0.072812909500605
2.6,4,91.0000000000001,0.0951123573202666
2.6,4,92.0000000000001,0.141417317063968
2.6,4,93.0000000000001,0.19264386980736
2.6,4,94.0000000000001,0.243899622775751
2.6,4,95.0000000000001,0.293883131841237
2.6,4,96.0000000000001,0.342235400341099
2.6,4,97.0000000000001,0.38891185584899
2.6,4,98.0000000000001,0.433990975594844
2.6,4,99.0000000000001,0.477600009522464
2.6,4,100,0.519877840703254
2.6,4,101,0.560950617987197
2.6,4,102,0.600911701371112
2.6,4,103,0.639802955627908
2.6,4,104,0.677596720444671
2.6,4,105,0.714178935773091
2.6,4,106,0.74933455895204
2.6,4,107,0.782736793798902
2.6,4,108,0.81394184587883
2.6,4,109,0.842390973871358
2.6,4,110,0.867421575451631
2.6,4,111,0.888288984725152
2.6,4,112,0.904200627465173
2.6,4,113,0.914364239578853
2.6,4,114,0.918052058230358
2.6,4,115,0.914683283711252
2.6,4,116,0.90392766417477
2.6,4,117,0.885833550674669
2.6,4,118,0.860983371451664
2.6,4,119,0.830675746398865
2.6,4,120,0.797120376611997
2.6,4,121,0.763597323275288
2.6,4,122,0.734461360865991
2.6,4,123,0.714776238644141
2.6,4,124,0.709356087061987
2.6,4,125,0.721298279183002
2.6,4,126,0.750688541473442
2.6,4,127,0.794335849828928
2.6,4,128,0.84663909428385
2.6,4,129,0.900872463618127
2.6,4,130,0.95022600080328
2.6,4,131,0.988444925657798
2.6,4,132,1.01021147225067
2.6,4,133,1.01144234318897
2.6,4,134,0.989620465312821
2.6,4,135,0.944251934516333
2.6,4,136,0.877569128214277
2.6,4,137,0.795692246965159
2.6,4,138,0.710514931574433
2.6,4,139,0.641872139686545
2.6,4,140,0.615857013888054
2.6,4,141,0.651232131645744
2.6,4,142,0.743019401300081
2.6,4,143,0.868306445706251
2.6,4,144,1.00256504102282
2.6,4,145,1.12618289523629
2.6,4,146,1.22437828636577
2.6,4,147,1.28626625402147
2.6,4,148,1.3045161322156
2.6,4,149,1.27558180649207
2.6,4,150,1.20042805827847
2.6,4,151,1.08596280573814
2.6,4,152,0.947897317784986
2.6,4,153,0.816128532016892
2.6,4,154,0.739440955983609
2.6,4,155,0.76682850718424
2.6,4,156,0.898461316794577
2.6,4,157,1.08837288344692
2.6,4,158,1.28969951984703
2.6,4,159,1.46931856811023
2.6,4,160,1.60460967659127
2.6,4,161,1.68014696909855
2.6,4,162,1.68633140617804
2.6,4,163,1.61902229551021
2.6,4,164,1.47953867289923
2.6,4,165,1.27483178373417
2.6,4,166,1.01812235926106
2.6,4,167,0.731849797584441
2.6,4,168,0.463536398935172
2.6,4,169,0.354244049109025
2.6,4,169.999999999999,0.51468478049567
2.6,4,170.999999999999,0.759795197193414
2.6,4,171.999999999999,0.983411663647468
2.6,4,172.999999999999,1.15003110412238
2.6,4,173.999999999999,1.24244409505832
2.6,4,174.999999999999,1.25195644028676
2.6,4,175.999999999999,1.17645946912172
2.6,4,176.999999999999,1.01984733817838
2.6,4,177.999999999999,0.791548155082655
2.6,4,178.999999999999,0.505974664404971
2.6,4,179.999999999999,0.183451128007134
2.6,5,0,10.6907684816086
2.6,5,1,10.3785898648376
2.6,5,2,10.0897355918208
2.6,5,3,9.83896278071935
2.6,5,4,9.63850262268062
2.6,5,5,9.49740954434522
2.6,5,6,9.42113626315032
2.6,5,7,9.41134629275942
2.6,5,8,9.46595196498498
2.6,5,9,9.57935231273499
2.6,5,10,9.74284235952647
2.6,5,11,9.94516786531059
2.6,5,12,10.1731997936666
2.6,5,13,10.4126970692521
2.6,5,14,10.6491166835629
2.6,5,15,10.8684218437239
2.6,5,16,11.0578356553397
2.6,5,17,11.206491080442
2.6,5,18,11.3059366411566
2.6,5,19,11.3504695909643
2.6,5,20,11.3372821112734
2.6,5,21,11.266420029027
2.6,5,22,11.1405666062443
2.6,5,23,10.964675522639
2.6,5,24,10.7454868896555
2.6,5,25,10.4909677101099
2.6,5,26,10.2097232647473
2.6,5,27,9.91042788249399
2.6,5,28,9.60132159949408
2.6,5,29,9.28981241812502
2.6,5,30,8.98221169847319
2.6,5,31,8.68361312848715
2.6,5,32,8.39790576073909
2.6,5,33,8.12789236713676
2.6,5,34,7.87547019280895
2.6,5,35,7.64182575480609
2.6,5,36,7.42760021488164
2.6,5,37,7.23299587949296
2.6,5,38,7.05781393679364
2.6,5,39,6.9014336849862
2.6,5,40,6.76275930216505
2.6,5,41,6.6401679565659
2.6,5,42,6.53149124302851
2.6,5,43,6.4340516999529
2.6,5,44,6.34476103083671
2.6,5,45,6.26027134786414
2.6,5,46,6.17715949426932
2.6,5,47,6.09211958026891
2.6,5,48,6.00214019321715
2.6,5,49,5.90464844637926
2.6,5,50,5.79761060347225
2.6,5,51,5.67958631364246
2.6,5,52,5.54973922600773
2.6,5,53,5.40781048939737
2.6,5,54,5.25406352962398
2.6,5,55,5.0892089553593
2.6,5,56,4.91431794424679
2.6,5,57.0000000000001,4.73073140318563
2.6,5,58.0000000000001,4.5399708743373
2.6,5,59.0000000000001,4.34365576623961
2.6,5,60.0000000000001,4.14343014744855
2.6,5,61.0000000000001,3.94090111775256
2.6,5,62.0000000000001,3.73758970686428
2.6,5,63.0000000000001,3.53489436099566
2.6,5,64.0000000000001,3.3340663703706
2.6,5,65.0000000000001,3.13619606398045
2.6,5,66.0000000000001,2.94220824392288
2.6,5,67.0000000000001,2.75286513716765
2.6,5,68.0000000000001,2.56877508923881
2.6,5,69.0000000000001,2.39040528943053
2.6,5,70.0000000000001,2.21809697487482
2.6,5,71.0000000000001,2.05208178345049
2.6,5,72.0000000000001,1.89249818577756
2.6,5,73.0000000000001,1.73940719923999
2.6,5,74.0000000000001,1.59280685112053
2.6,5,75.0000000000001,1.45264509818593
2.6,5,76.0000000000001,1.31883111789584
2.6,5,77.0000000000001,1.19124506099747
2.6,5,78.0000000000001,1.0697465048185
2.6,5,79.0000000000001,0.954181991475825
2.6,5,80.0000000000001,0.844392216232944
2.6,5,81.0000000000001,0.740219730461424
2.6,5,82.0000000000001,0.64151861901537
2.6,5,83.0000000000001,0.548168925035242
2.6,5,84.0000000000001,0.460101722273444
2.6,5,85.0000000000001,0.377348811705595
2.6,5,86.0000000000001,0.300153994305846
2.6,5,87.0000000000001,0.22925580416211
2.6,5,88.0000000000001,0.166705448773231
2.6,5,89.0000000000001,0.118365594772456
2.6,5,90.0000000000001,0.0981842892395642
2.6,5,91.0000000000001,0.11527826564434
2.6,5,92.0000000000001,0.154071733930066
2.6,5,93.0000000000001,0.199816685121507
2.6,5,94.0000000000001,0.246862486774831
2.6,5,95.0000000000001,0.293263146112493
2.6,5,96.0000000000001,0.338320705107073
2.6,5,97.0000000000001,0.381807385212331
2.6,5,98.0000000000001,0.423695791982037
2.6,5,99.0000000000001,0.464049833817195
2.6,5,100,0.502972232007523
2.6,5,101,0.540573481592109
2.6,5,102,0.576949040485413
2.6,5,103,0.612159498183494
2.6,5,104,0.646211844148265
2.6,5,105,0.679041633805407
2.6,5,106,0.710496817964276
2.6,5,107,0.740324601063778
2.6,5,108,0.768163047319544
2.6,5,109,0.793539317659836
2.6,5,110,0.815876442817679
2.6,5,111,0.834510478799247
2.6,5,112,0.848719821090377
2.6,5,113,0.857768448584147
2.6,5,114,0.860964998700906
2.6,5,115,0.857739896353141
2.6,5,116,0.847743269888367
2.6,5,117,0.830966900580602
2.6,5,118,0.807893230348757
2.6,5,119,0.779671289780426
2.6,5,120,0.748307733150451
2.6,5,121,0.716829504136459
2.6,5,122,0.689307808582156
2.6,5,123,0.670538507871296
2.6,5,124,0.665154763000498
2.6,5,125,0.676226128969182
2.6,5,126,0.703979173054604
2.6,5,127,0.74548709195322
2.6,5,128,0.795469104907465
2.6,5,129,0.847523880130092
2.6,5,130,0.89514100001904
2.6,5,131,0.93232718389612
2.6,5,132,0.953984685502555
2.6,5,133,0.956212176269096
2.6,5,134,0.936647029607032
2.6,5,135,0.894942678024866
2.6,5,136,0.833505686650106
2.6,5,137,0.758697731452734
2.6,5,138,0.682692356604767
2.6,5,139,0.625231023328946
2.6,5,140,0.610748783392314
2.6,5,141,0.654537108302874
2.6,5,142,0.749664435474252
2.6,5,143,0.874379469077932
2.6,5,144,1.00611356058922
2.6,5,145,1.12663191425435
2.6,5,146,1.22195447808475
2.6,5,147,1.28166139072949
2.6,5,148,1.29870467242262
2.6,5,149,1.26972023751335
2.6,5,150,1.19580178501189
2.6,5,151,1.08396061060761
2.6,5,152,0.949955092895743
2.6,5,153,0.823373783029613
2.6,5,154,0.751367239859118
2.6,5,155,0.77988009908001
2.6,5,156,0.908619904007418
2.6,5,157,1.09404924840969
2.6,5,158,1.2909384563549
2.6,5,159,1.46670503912103
2.6,5,160,1.59887051421903
2.6,5,161,1.67203587314267
2.6,5,162,1.67658250034496
2.6,5,163,1.60831348395147
2.6,5,164,1.46845041187742
2.6,5,165,1.26379309682283
2.6,5,166,1.00732436687285
2.6,5,167,0.721072607481424
2.6,5,168,0.451951624370222
2.6,5,169,0.343540768063504
2.6,5,169.999999999999,0.50841465478906
2.6,5,170.999999999999,0.755138392472593
2.6,5,171.999999999999,0.979025987011362
2.6,5,172.999999999999,1.14560946360261
2.6,5,173.999999999999,1.2380517625588
2.6,5,174.999999999999,1.24780009238678
2.6,5,175.999999999999,1.17278713001255
2.6,5,176.999999999999,1.01689349862391
2.6,5,177.999999999999,0.789499296934837
2.6,5,178.999999999999,0.504946135850683
2.6,5,179.999999999999,0.183451128007134
2.6,6,0,10.6907684816086
2.6,6,1,10.3808188985768
2.6,6,2,10.0941918474417
2.6,6,3,9.84558581750209
2.6,6,4,9.64718079781198
2.6,6,5,9.50798915521354
2.6,6,6,9.43343148358379
2.6,6,7,9.4251493813348
2.6,6,8,9.48104372313503
2.6,6,9,9.59551308760592
2.6,6,10,9.75986380586217
2.6,6,11,9.96286521799893
2.6,6,12,10.1914238011878
2.6,6,13,10.4313442987898
2.6,6,14,10.6681368097824
2.6,6,15,10.8878207762454
2.6,6,16,11.0776738312813
2.6,6,17,11.226876813781
2.6,6,18,11.3270149807962
2.6,6,19,11.3724076383785
2.6,6,20,11.3602521574877
2.6,6,21,11.2905821687124
2.6,6,22,11.1660526499882
2.6,6,23,10.9915760267735
2.6,6,24,10.7738429227679
2.6,6,25,10.5207685479124
2.6,6,26,10.2409105411907
2.6,6,27,9.94290585540008
2.6,6,28,9.63497220528778
2.6,6,29,9.32451285653994
2.6,6,30,9.01785162518211
2.6,6,31,8.72010836528491
2.6,6,32,8.43520590225351
2.6,6,33,8.16598075288655
2.6,6,34,7.91435621749473
2.6,6,35,7.68153106102313
2.6,6,36,7.46814157118948
2.6,6,37,7.27436819538239
2.6,6,38,7.09997676275795
2.6,6,39,6.94430372402271
2.6,6,40,6.80621011041729
2.6,6,41,6.68403644970762
2.6,6,42,6.57558922807971
2.6,6,43,6.47817976387806
2.6,6,44,6.38872193729803
2.6,6,45,6.30388060119438
2.6,6,46,6.22025169692394
2.6,6,47,6.13455030414838
2.6,6,48,6.04378400462095
2.6,6,49,5.94539429331169
2.6,6,50,5.83735596293148
2.6,6,51,5.71823138130608
2.6,6,52,5.58718213140388
2.6,6,53,5.44394415066412
2.6,6,54,5.28877440677776
2.6,6,55,5.122377667502
2.6,6,56,4.9458215033891
2.6,6,57.0000000000001,4.76044668553609
2.6,6,58.0000000000001,4.56777888901986
2.6,6,59.0000000000001,4.36944627729545
2.6,6,60.0000000000001,4.16710624279089
2.6,6,61.0000000000001,3.96238338465452
2.6,6,62.0000000000001,3.75681975549286
2.6,6,63.0000000000001,3.55183752533888
2.6,6,64.0000000000001,3.34871350147643
2.6,6,65.0000000000001,3.14856440748301
2.6,6,66.0000000000001,2.95234145798608
2.6,6,67.0000000000001,2.76083255565433
2.6,6,68.0000000000001,2.57467036728077
2.6,6,69.0000000000001,2.39434458540166
2.6,6,70.0000000000001,2.22021682621709
2.6,6,71.0000000000001,2.05253682713654
2.6,6,72.0000000000001,1.8914588614478
2.6,6,73.0000000000001,1.73705755871855
2.6,6,74.0000000000001,1.58934258683721
2.6,6,75.0000000000001,1.44827190003592
2.6,6,76.0000000000001,1.31376347898468
2.6,6,77.0000000000001,1.18570568507885
2.6,6,78.0000000000001,1.06396653364632
2.6,6,79.0000000000001,0.948402388985494
2.6,6,80.0000000000001,0.838866856409199
2.6,6,81.0000000000001,0.735221111655132
2.6,6,82.0000000000001,0.637347821709464
2.6,6,83.0000000000001,0.545172762657642
2.6,6,84.0000000000001,0.45870268806251
2.6,6,85.0000000000001,0.378098803708823
2.6,6,86.0000000000001,0.303833115140155
2.6,6,87.0000000000001,0.237049676431097
2.6,6,88.0000000000001,0.180433833309661
2.6,6,89.0000000000001,0.139987949495095
2.6,6,90.0000000000001,0.125346151964877
2.6,6,91.0000000000001,0.139604701236985
2.6,6,92.0000000000001,0.17231099095249
2.6,6,93.0000000000001,0.212686037906044
2.6,6,94.0000000000001,0.25531454047491
2.6,6,95.0000000000001,0.297887762586809
2.6,6,96.0000000000001,0.339421951198589
2.6,6,97.0000000000001,0.379505681016804
2.6,6,98.0000000000001,0.417994267120208
2.6,6,99.0000000000001,0.454875952496357
2.6,6,100,0.490206352544668
2.6,6,101,0.524071250225161
2.6,6,102,0.556561254632291
2.6,6,103,0.587751125692566
2.6,6,104,0.617680684201577
2.6,6,105,0.646336332515598
2.6,6,106,0.673633468539673
2.6,6,107,0.699400910997195
2.6,6,108,0.723369013212167
2.6,6,109,0.745163472744317
2.6,6,110,0.76430697456023
2.6,6,111,0.780230783093201
2.6,6,112,0.792298296893828
2.6,6,113,0.799842490825436
2.6,6,114,0.802219191264374
2.6,6,115,0.798878340130369
2.6,6,116,0.789455828465464
2.6,6,117,0.773888973646854
2.6,6,118,0.752558632134805
2.6,6,119,0.726458305806229
2.6,6,120,0.69738032188598
2.6,6,121,0.66808047838356
2.6,6,122,0.642320310700268
2.6,6,123,0.624594126030084
2.6,6,124,0.619318245482123
2.6,6,125,0.629507518450995
2.6,6,126,0.655522441048797
2.6,6,127,0.694715252306821
2.6,6,128,0.742154248122444
2.6,6,129,0.791795774835323
2.6,6,130,0.837460922823034
2.6,6,131,0.873446816362085
2.6,6,132,0.894901858677001
2.6,6,133,0.898131330726296
2.6,6,134,0.880952190381485
2.6,6,135,0.843193449335732
2.6,6,136,0.787468968873375
2.6,6,137,0.720412142877418
2.6,6,138,0.654454547561972
2.6,6,139,0.609030345802256
2.6,6,140,0.606468076899809
2.6,6,141,0.658456655672755
2.6,6,142,0.75649757809408
2.6,6,143,0.880227229276404
2.6,6,144,1.00904885844793
2.6,6,145,1.12610178934046
2.6,6,146,1.21822349638591
2.6,6,147,1.27548189330882
2.6,6,148,1.2911332947535
2.6,6,149,1.26201369475849
2.6,6,150,1.18935971666744
2.6,6,151,1.08029513574745
2.6,6,152,0.950624307262868
2.6,6,153,0.8296002791208
2.6,6,154,0.76268524303047
2.6,6,155,0.792723482092535
2.6,6,156,0.9187984740628
2.6,6,157,1.09969646527973
2.6,6,158,1.29191392803287
2.6,6,159,1.46351891149338
2.6,6,160,1.59224362031825
2.6,6,161,1.6627558343908
2.6,6,162,1.6654413450609
2.6,6,163,1.59606137682968
2.6,6,164,1.45574776446376
2.6,6,165,1.25115195457636
2.6,6,166,0.995020437743167
2.6,6,167,0.708980486466347
2.6,6,168,0.439414207277528
2.6,6,169,0.332885399930772
2.6,6,169.999999999999,0.50282003062081
2.6,6,170.999999999999,0.751052677671353
2.6,6,171.999999999999,0.975005583533501
2.6,6,172.999999999999,1.14135550200904
2.6,6,173.999999999999,1.23366428721633
2.6,6,174.999999999999,1.24353182509951
2.6,6,175.999999999999,1.16893693037661
2.6,6,176.999999999999,1.013746550004
2.6,6,177.999999999999,0.787288196716503
2.6,6,178.999999999999,0.503823815428307
2.6,6,179.999999999999,0.183451128007133
2.6,7,0,10.6907684816086
2.6,7,1,10.3831403521325
2.6,7,2,10.0988174155276
2.6,7,3,9.85242937572284
2.6,7,4,9.65609737330934
2.6,7,5,9.51878720377721
2.6,7,6,9.44588632099142
2.6,7,7,9.43901695361224
2.6,7,8,9.49607440904011
2.6,7,9,9.61146558298804
2.6,7,10,9.77651911172917
2.6,7,11,9.98004034435592
2.6,7,12,10.2089842458441
2.6,7,13,10.449213968071
2.6,7,14,10.6863039996559
2.6,7,15,10.9063391304377
2.6,7,16,11.096657722219
2.6,7,17,11.246491214261
2.6,7,18,11.3474605050733
2.6,7,19,11.3939019702233
2.6,7,20,11.3830095165707
2.6,7,21,11.3147927709994
2.6,7,22,11.1918642655071
2.6,7,23,11.0190796958924
2.6,7,24,10.8030646238396
2.6,7,25,10.551668085048
2.6,7,26,10.2733881339289
2.6,7,27,9.97681590059318
2.6,7,28,9.67014255358471
2.6,7,29,9.36076689061125
2.6,7,30,9.05502969579445
2.6,7,31,8.75808498618591
2.6,7,32,8.47389968213077
2.6,7,33,8.2053553244017
2.6,7,34,7.95441216595575
2.6,7,35,7.72229065664275
2.6,7,36,7.50962953383321
2.6,7,37,7.31659243387818
2.6,7,38,7.14291288159863
2.6,7,39,6.98788613277245
2.6,7,40,6.85033103882844
2.6,7,41,6.72855242760475
2.6,7,42,6.62033305216212
2.6,7,43,6.52297501275739
2.6,7,44,6.43339691460524
2.6,7,45,6.34827914941937
2.6,7,46,6.26423937948774
2.6,7,47,6.17801564236449
2.6,7,48,6.08663545822245
2.6,7,49,5.98755430089238
2.6,7,50,5.87875357880419
2.6,7,51,5.75879493635016
2.6,7,52,5.62683303338567
2.6,7,53,5.48259254560692
2.6,7,54,5.32631703692244
2.6,7,55,5.15869793588698
2.6,7,56,4.98079151232856
2.6,7,57.0000000000001,4.79393085835832
2.6,7,58.0000000000001,4.59963870231914
2.6,7,59.0000000000001,4.39954561086665
2.6,7,60.0000000000001,4.19531688153474
2.6,7,61.0000000000001,3.98859026707039
2.6,7,62.0000000000001,3.7809256445214
2.6,7,63.0000000000001,3.57376686869719
2.6,7,64.0000000000001,3.36841534147
2.6,7,65.0000000000001,3.16601428756182
2.6,7,66.0000000000001,2.96754234973788
2.6,7,67.0000000000001,2.77381489191138
2.6,7,68.0000000000001,2.5854913126821
2.6,7,69.0000000000001,2.40308670490098
2.6,7,70.0000000000001,2.2269863260246
2.6,7,71.0000000000001,2.05746154417953
2.6,7,72.0000000000001,1.89468617051354
2.6,7,73.0000000000001,1.73875235575566
2.6,7,74.0000000000001,1.58968549788894
2.6,7,75.0000000000001,1.44745786415046
2.6,7,76.0000000000001,1.31200086759584
2.6,7,77.0000000000001,1.18321615959069
2.6,7,78.0000000000001,1.06098592203078
2.6,7,79.0000000000001,0.94518300565882
2.6,7,80.0000000000001,0.835681941215524
2.6,7,81.0000000000001,0.732372504290847
2.6,7,82.0000000000001,0.635178768769785
2.6,7,83.0000000000001,0.544089153213811
2.6,7,84.0000000000001,0.459208483124228
2.6,7,85.0000000000001,0.380855344336918
2.6,7,86.0000000000001,0.309755213223019
2.6,7,87.0000000000001,0.247433520044533
2.6,7,88.0000000000001,0.196953634439828
2.6,7,89.0000000000001,0.163706753723871
2.6,7,90.0000000000001,0.153668175677701
2.6,7,91.0000000000001,0.166701531553843
2.6,7,92.0000000000001,0.195084499816773
2.6,7,93.0000000000001,0.230887700248964
2.6,7,94.0000000000001,0.269397969698122
2.6,7,95.0000000000001,0.30825045809915
2.6,7,96.0000000000001,0.346292608684037
2.6,7,97.0000000000001,0.382968049654233
2.6,7,98.0000000000001,0.418024335572658
2.6,7,99.0000000000001,0.451372509939894
2.6,7,100,0.483015277907695
2.6,7,101,0.513006477548151
2.6,7,102,0.541424711791352
2.6,7,103,0.568352922000628
2.6,7,104,0.593859912708688
2.6,7,105,0.617982103439361
2.6,7,106,0.640705210513044
2.6,7,107,0.661946595399564
2.6,7,108,0.681539805503878
2.6,7,109,0.699223400185861
2.6,7,110,0.714636485000348
2.6,7,111,0.727323474236892
2.6,7,112,0.736750514823017
2.6,7,113,0.742335830180884
2.6,7,114,0.743496106956922
2.6,7,115,0.739711074534504
2.6,7,116,0.730608687911
2.6,7,117,0.716073727749204
2.6,7,118,0.696382634308711
2.6,7,119,0.67236525577477
2.6,7,120,0.645585342296865
2.6,7,121,0.618506132531428
2.6,7,122,0.594550471018721
2.6,7,123,0.577876809750877
2.6,7,124,0.572653022164733
2.6,7,125,0.581823046508331
2.6,7,126,0.605888959330851
2.6,7,127,0.642509116350549
2.6,7,128,0.687134892156725
2.6,7,129,0.734111888636484
2.6,7,130,0.777619160452894
2.6,7,131,0.812266593387971
2.6,7,132,0.83346895661633
2.6,7,133,0.837758247586181
2.6,7,134,0.823153192219088
2.6,7,135,0.789684798450581
2.6,7,136,0.740204159327526
2.6,7,137,0.68163306554511
2.6,7,138,0.62659258362772
2.6,7,139,0.593906067707042
2.6,7,140,0.603340723513361
2.6,7,141,0.663035906062206
2.6,7,142,0.763414069037531
2.6,7,143,0.885690299126879
2.6,7,144,1.01121028631139
2.6,7,145,1.12445869432608
2.6,7,146,1.21309169770002
2.6,7,147,1.26767915979128
2.6,7,148,1.28179817593997
2.6,7,149,1.25249957124284
2.6,7,150,1.18117443830993
2.6,7,151,1.07506533594092
2.6,7,152,0.950015886835653
2.6,7,153,0.834904296734623
2.6,7,154,0.773436050876232
2.6,7,155,0.805322852537975
2.6,7,156,0.92891809262197
2.6,7,157,1.10523365188065
2.6,7,158,1.29255982920543
2.6,7,159,1.45971258318676
2.6,7,160,1.5846994575232
2.6,7,161,1.65229349918917
2.6,7,162,1.65290818098337
2.6,7,163,1.58227677502812
2.6,7,164,1.44144875209329
2.6,7,165,1.23692996591818
2.6,7,166,0.981231524934086
2.6,7,167,0.695587716051612
2.6,7,168,0.4259264275769
2.6,7,169,0.322338372657785
2.6,7,169.999999999999,0.49793162750634
2.6,7,170.999999999999,0.747542014305025
2.6,7,171.999999999999,0.971348221645456
2.6,7,172.999999999999,1.13726643774838
2.6,7,173.999999999999,1.22927984222016
2.6,7,174.999999999999,1.23915094723468
2.6,7,175.999999999999,1.1649090247824
2.6,7,176.999999999999,1.01040707044237
2.6,7,177.999999999999,0.784915464765922
2.6,7,178.999999999999,0.502608068863852
2.6,7,179.999999999999,0.183451128007133
2.6,8,0,10.6907684816086
2.6,8,1,10.3855535081311
2.6,8,2,10.1036109041599
2.6,8,3,9.85949152166264
2.6,8,4,9.66525006461631
2.6,8,5,9.5298012692038
2.6,8,6,9.45849842320564
2.6,8,7,9.45294689235979
2.6,8,8,9.51104224348028
2.6,8,9,9.62720837599366
2.6,8,10,9.7928071238064
2.6,8,11,9.99669214963856
2.6,8,12,10.2258797407602
2.6,8,13,10.4663039001747
